trial,method,candidate_indices,selected_global_indices,built_edges,trains_used,tickets_connected,candidate_tickets,unconnected_candidates,ticket_coverage_rate,candidate_ticket_points,unconnected_candidate_points,printed_points_coverage_rate,predicted_ticket_value,printed_ticket_points,route_points,total_points,ticket_points_per_train,total_points_per_train,points_per_train,mean_blocked_ticket_points,worst_blocked_ticket_points,mean_blocked_retention,worst_blocked_retention
21,Learned revised,"2,6,7,10,13,24,25,28,30,38,42,43","38,6,28,2,30,24,13",Angora--Constantinople | Athina--Sofia | Brest--Dieppe | Bucuresti--Constantinople | Bucuresti--Kyiv | Bucuresti--Sevastopol | Bucuresti--Sofia | Dieppe--London | Dieppe--Paris | Edinburgh--London | Kharkov--Kyiv | Kyiv--Wilno | Paris--Zurich | Petrograd--Wilno | Sarajevo--Sofia | Venezia--Zurich,44.0,7.0,12.0,5.0,0.5833333333333334,124.0,69.0,0.4435483870967742,54.71851653554505,55.0,62.0,117.0,1.25,2.659090909090909,2.659090909090909,55.0,55.0,1.0,1.0
22,Original baseline,"0,1,5,6,9,10,14,19,23,25,41,42","14,10,0,6,41,23,9",Athina--Palermo | Athina--Smyrna | Brest--Paris | Bucuresti--Constantinople | Bucuresti--Kyiv | Constantinople--Smyrna | Frankfurt--Paris | Kyiv--Smolensk | Kyiv--Wilno | Marseille--Zurich | Palermo--Roma | Paris--Zurich | Petrograd--Wilno | Roma--Venezia | Venezia--Zurich,45.0,7.0,12.0,5.0,0.5833333333333334,134.0,57.0,0.5746268656716418,77.0,77.0,68.0,145.0,1.711111111111111,3.2222222222222223,3.2222222222222223,63.0,7.0,0.8181818181818182,0.09090909090909091
22,Learned revised,"0,1,5,6,9,10,14,19,23,25,41,42","23,25,41,42,19,9",Barcelona--Madrid | Barcelona--Marseille | Berlin--Danzic | Berlin--Essen | Brest--Paris | Bruxelles--Frankfurt | Danzic--Riga | Essen--Frankfurt | Frankfurt--Paris | Lisboa--Madrid | Marseille--Paris | Moskva--Petrograd | Moskva--Smolensk | Petrograd--Riga,41.0,6.0,12.0,6.0,0.5,134.0,57.0,0.5746268656716418,77.0134969764753,77.0,58.0,135.0,1.8780487804878048,3.292682926829268,3.292682926829268,77.0,77.0,1.0,1.0
23,Original baseline,"0,5,8,10,11,15,16,26,29,33,34,37","15,11,16,33,8,26,29,34",Berlin--Wien | Bucuresti--Budapest | Bucuresti--Kyiv | Bucuresti--Sofia | Budapest--Wien | Dieppe--Paris | Erzurum--Sochi | Kharkov--Kyiv | Kharkov--Rostov | Kyiv--Smolensk | Madrid--Pamplona | Moskva--Smolensk | Pamplona--Paris | Paris--Zurich | Rostov--Sochi,41.0,8.0,12.0,4.0,0.6666666666666666,96.0,34.0,0.6458333333333334,62.0,62.0,58.0,120.0,1.5121951219512195,2.926829268292683,2.926829268292683,58.8,46.0,0.9483870967741935,0.7419354838709677
23,Learned revised,"0,5,8,10,11,15,16,26,29,33,34,37","34,29,26,8,16,15,11,33",Berlin--Warzawa | Bucuresti--Kyiv | Budapest--Sarajevo | Dieppe--Paris | Erzurum--Sochi | Kharkov--Kyiv | Kharkov--Rostov | Kyiv--Smolensk | Kyiv--Warzawa | Madrid--Pamplona | Moskva--Smolensk | Pamplona--Paris | Paris--Zurich | Rostov--Sochi | Sarajevo--Sofia,44.0,8.0,12.0,4.0,0.6666666666666666,96.0,34.0,0.6458333333333334,62.27023982435935,62.0,64.0,126.0,1.4090909090909092,2.8636363636363638,2.8636363636363638,58.8,46.0,0.9483870967741935,0.7419354838709677
24,Original baseline,"0,3,4,10,12,16,27,28,29,40,41,45","3,16,45,29,4,28,0",Berlin--Essen | Berlin--Warzawa | Bucuresti--Kyiv | Bucuresti--Sevastopol | Bucuresti--Sofia | Constantinople--Sofia | Danzic--Riga | Danzic--Warzawa | Erzurum--Sevastopol | Essen--Khobenhaven | Kyiv--Warzawa | Sarajevo--Sofia | Sarajevo--Zagrab | Sevastopol--Sochi | Venezia--Zagrab,44.0,7.0,12.0,5.0,0.5833333333333334,139.0,64.0,0.539568345323741,75.0,75.0,63.0,138.0,1.7045454545454546,3.1363636363636362,3.1363636363636362,75.0,75.0,1.0,1.0
24,Learned revised,"0,3,4,10,12,16,27,28,29,40,41,45","3,16,45,29,4,41",Amsterdam--Bruxelles | Amsterdam--Essen | Berlin--Essen | Berlin--Warzawa | Brest--Dieppe | Bruxelles--Dieppe | Bucuresti--Kyiv | Bucuresti--Sevastopol | Danzic--Riga | Danzic--Warzawa | Erzurum--Sevastopol | Essen--Khobenhaven | Kyiv--Warzawa | Petrograd--Riga | Sevastopol--Sochi,44.0,6.0,12.0,6.0,0.5,139.0,62.0,0.5539568345323741,77.88793547999862,77.0,65.0,142.0,1.75,3.227272727272727,3.227272727272727,77.0,77.0,1.0,1.0
25,Original baseline,"14,21,24,26,27,28,30,34,35,37,39,43","14,30,21,24,43,27,37",Amsterdam--Bruxelles | Amsterdam--London | Angora--Constantinople | Athina--Palermo | Athina--Smyrna | Barcelona--Pamplona | Brindisi--Roma | Bruxelles--Paris | Constantinople--Smyrna | Edinburgh--London | Munchen--Zurich | Palermo--Roma | Pamplona--Paris | Paris--Zurich | Roma--Venezia | Venezia--Zagrab | Venezia--Zurich,44.0,7.0,12.0,5.0,0.5833333333333334,95.0,33.0,0.6526315789473685,62.0,62.0,63.0,125.0,1.4090909090909092,2.840909090909091,2.840909090909091,56.4,47.0,0.9096774193548387,0.7580645161290323
25,Learned revised,"14,21,24,26,27,28,30,34,35,37,39,43","21,24,43,37,39,27,34,35",Amsterdam--Bruxelles | Amsterdam--London | Athina--Brindisi | Barcelona--Pamplona | Brindisi--Roma | Bruxelles--Paris | Budapest--Zagrab | Edinburgh--London | Erzurum--Sochi | Munchen--Zurich | Pamplona--Paris | Paris--Zurich | Roma--Venezia | Rostov--Sochi | Smolensk--Wilno | Venezia--Zagrab | Venezia--Zurich | Warzawa--Wilno,45.0,8.0,12.0,4.0,0.6666666666666666,95.0,29.0,0.6947368421052632,66.73933212145825,66.0,58.0,124.0,1.4666666666666666,2.7555555555555555,2.7555555555555555,63.0,51.0,0.9545454545454546,0.7727272727272727
26,Original baseline,"0,2,5,13,14,15,23,29,30,32,37,38","14,30,0,37,23,13,15,32",Angora--Constantinople | Athina--Palermo | Athina--Smyrna | Barcelona--Madrid | Barcelona--Marseille | Brest--Paris | Brindisi--Roma | Constantinople--Smyrna | Dieppe--Paris | Essen--Frankfurt | Essen--Khobenhaven | Marseille--Paris | Marseille--Zurich | Palermo--Roma | Roma--Venezia | Venezia--Zagrab | Venezia--Zurich,45.0,8.0,12.0,4.0,0.6666666666666666,91.0,34.0,0.6263736263736264,57.0,57.0,65.0,122.0,1.2666666666666666,2.7111111111111112,2.7111111111111112,52.4,34.0,0.9192982456140351,0.5964912280701754
26,Learned revised,"0,2,5,13,14,15,23,29,30,32,37,38","38,23,13,15,14,0,30",Angora--Constantinople | Athina--Palermo | Athina--Smyrna | Barcelona--Madrid | Barcelona--Marseille | Brest--Paris | Constantinople--Smyrna | Dieppe--Paris | Kyiv--Wilno | Marseille--Paris | Marseille--Zurich | Palermo--Roma | Petrograd--Wilno | Roma--Venezia | Venezia--Zurich,42.0,7.0,12.0,5.0,0.5833333333333334,91.0,39.0,0.5714285714285714,51.37652016269268,52.0,64.0,116.0,1.2380952380952381,2.761904761904762,2.761904761904762,47.4,29.0,0.9115384615384615,0.5576923076923077
27,Original baseline,"0,1,2,6,19,23,27,29,31,34,40,42","23,31,40,6,2,29,34",Angora--Smyrna | Athina--Palermo | Athina--Smyrna | Athina--Sofia | Brest--Paris | Bucuresti--Kyiv | Bucuresti--Sofia | Erzurum--Sochi | Kharkov--Kyiv | Kharkov--Rostov | Kyiv--Smolensk | Kyiv--Wilno | Marseille--Paris | Moskva--Smolensk | Rostov--Sochi,45.0,7.0,12.0,5.0,0.5833333333333334,123.0,57.0,0.5365853658536586,66.0,66.0,68.0,134.0,1.4666666666666666,2.977777777777778,2.977777777777778,63.0,51.0,0.9545454545454546,0.7727272727272727
27,Learned revised,"0,1,2,6,19,23,27,29,31,34,40,42","23,34,2,29,40,6,31",Angora--Erzurum | Angora--Smyrna | Athina--Palermo | Athina--Smyrna | Athina--Sofia | Brest--Paris | Erzurum--Sochi | Kharkov--Kyiv | Kharkov--Moskva | Kharkov--Rostov | Kyiv--Wilno | Marseille--Paris | Rostov--Sochi,41.0,7.0,12.0,5.0,0.5833333333333334,123.0,57.0,0.5365853658536586,65.46057350859996,66.0,64.0,130.0,1.6097560975609757,3.1707317073170733,3.1707317073170733,58.8,30.0,0.8909090909090909,0.45454545454545453
28,Original baseline,"6,8,12,17,18,19,21,25,28,30,36,44","21,17,25,44,19,18,12,36",Amsterdam--Bruxelles | Amsterdam--Essen | Barcelona--Madrid | Barcelona--Pamplona | Berlin--Danzic | Berlin--Essen | Berlin--Wien | Brindisi--Roma | Bruxelles--Paris | Cadiz--Madrid | Essen--Khobenhaven | Khobenhaven--Stockholm | Marseille--Paris | Marseille--Roma | Marseille--Zurich | Pamplona--Paris,43.0,8.0,12.0,4.0,0.6666666666666666,112.0,36.0,0.6785714285714286,76.0,76.0,58.0,134.0,1.7674418604651163,3.116279069767442,3.116279069767442,68.8,40.0,0.9052631578947368,0.5263157894736842
28,Learned revised,"6,8,12,17,18,19,21,25,28,30,36,44","21,17,25,44,18,8",Amsterdam--Bruxelles | Amsterdam--Essen | Barcelona--Madrid | Barcelona--Pamplona | Berlin--Essen | Bruxelles--Paris | Cadiz--Madrid | Essen--Khobenhaven | Khobenhaven--Stockholm | Marseille--Paris | Marseille--Roma | Moskva--Petrograd | Pamplona--Paris | Petrograd--Stockholm,45.0,6.0,12.0,6.0,0.5,112.0,47.0,0.5803571428571429,66.41395351540413,65.0,74.0,139.0,1.4444444444444444,3.088888888888889,3.088888888888889,57.8,29.0,0.8892307692307692,0.4461538461538462
29,Original baseline,"4,12,14,16,18,21,26,27,29,32,33,37","14,4,29,26,16,18",Athina--Palermo | Athina--Smyrna | Berlin--Danzic | Bucuresti--Constantinople | Bucuresti--Kyiv | Bucuresti--Sevastopol | Constantinople--Smyrna | Danzic--Riga | Kyiv--Smolensk | Kyiv--Wilno | Palermo--Roma | Riga--Wilno | Rostov--Sochi | Sevastopol--Sochi,44.0,6.0,12.0,6.0,0.5,90.0,39.0,0.5666666666666667,51.0,51.0,69.0,120.0,1.1590909090909092,2.727272727272727,2.727272727272727,47.6,34.0,0.9333333333333333,0.6666666666666666
29,Learned revised,"4,12,14,16,18,21,26,27,29,32,33,37","14,21,16,33,4,12,27",Amsterdam--Bruxelles | Athina--Palermo | Athina--Smyrna | Barcelona--Pamplona | Berlin--Danzic | Berlin--Frankfurt | Berlin--Wien | Bruxelles--Frankfurt | Bruxelles--Paris | Bucuresti--Budapest | Bucuresti--Sofia | Budapest--Wien | Constantinople--Smyrna | Danzic--Riga | Frankfurt--Munchen | Pamplona--Paris,42.0,7.0,12.0,5.0,0.5833333333333334,90.0,36.0,0.6,54.35612905318858,54.0,61.0,115.0,1.2857142857142858,2.738095238095238,2.738095238095238,46.2,39.0,0.8555555555555556,0.7222222222222222
30,Original baseline,"3,7,8,10,14,16,18,19,27,31,32,44","14,10,31,3,16,18,7,19",Amsterdam--Bruxelles | Amsterdam--Essen | Athina--Palermo | Athina--Smyrna | Athina--Sofia | Berlin--Essen | Berlin--Warzawa | Bucuresti--Kyiv | Bucuresti--Sofia | Constantinople--Smyrna | Danzic--Warzawa | Kyiv--Warzawa | Kyiv--Wilno | Palermo--Roma,41.0,8.0,12.0,4.0,0.6666666666666666,115.0,46.0,0.6,69.0,69.0,64.0,133.0,1.6829268292682926,3.2439024390243905,3.2439024390243905,64.8,48.0,0.9391304347826086,0.6956521739130435
30,Learned revised,"3,7,8,10,14,16,18,19,27,31,32,44","14,10,31,16,18,3,8,7",Amsterdam--Essen | Athina--Palermo | Athina--Smyrna | Athina--Sofia | Berlin--Essen | Berlin--Wien | Bucuresti--Budapest | Bucuresti--Kyiv | Bucuresti--Sofia | Budapest--Wien | Constantinople--Smyrna | Kyiv--Smolensk | Kyiv--Wilno | Moskva--Smolensk | Palermo--Roma,43.0,8.0,12.0,4.0,0.6666666666666666,115.0,43.0,0.6260869565217392,71.79031095930944,72.0,65.0,137.0,1.6744186046511629,3.186046511627907,3.186046511627907,67.8,51.0,0.9416666666666667,0.7083333333333334
31,Original baseline,"1,2,3,7,13,20,21,25,27,32,41,43","3,7,41,21,25,1,20,13",Amsterdam--Bruxelles | Amsterdam--Essen | Amsterdam--London | Berlin--Essen | Berlin--Warzawa | Berlin--Wien | Brest--Dieppe | Brest--Pamplona | Bruxelles--Dieppe | Dieppe--Paris | Kyiv--Warzawa | Kyiv--Wilno | Marseille--Pamplona | Petrograd--Wilno | Venezia--Zagrab | Wien--Zagrab,42.0,8.0,12.0,4.0,0.6666666666666666,126.0,44.0,0.6507936507936508,82.0,82.0,59.0,141.0,1.9523809523809523,3.357142857142857,3.357142857142857,82.0,82.0,1.0,1.0
31,Learned revised,"1,2,3,7,13,20,21,25,27,32,41,43","21,25,7,41,3,1,20,13,27",Amsterdam--Bruxelles | Amsterdam--Essen | Amsterdam--London | Barcelona--Pamplona | Berlin--Essen | Berlin--Warzawa | Berlin--Wien | Brest--Paris | Bruxelles--Paris | Kyiv--Wilno | Marseille--Paris | Munchen--Venezia | Pamplona--Paris | Petrograd--Wilno | Venezia--Zagrab | Warzawa--Wilno | Wien--Zagrab,45.0,9.0,12.0,3.0,0.75,126.0,36.0,0.7142857142857143,90.82575999791055,90.0,61.0,151.0,2.0,3.3555555555555556,3.3555555555555556,87.0,75.0,0.9666666666666667,0.8333333333333334
32,Original baseline,"0,1,4,9,13,18,20,21,25,28,29,36","4,29,28,0,9,20,13",Brest--Paris | Bucuresti--Kyiv | Bucuresti--Sevastopol | Bucuresti--Sofia | Constantinople--Sofia | Frankfurt--Munchen | Frankfurt--Paris | Kyiv--Smolensk | Kyiv--Wilno | Munchen--Venezia | Riga--Wilno | Sarajevo--Sofia | Sarajevo--Zagrab | Sevastopol--Sochi | Venezia--Zagrab,41.0,7.0,12.0,5.0,0.5833333333333334,104.0,40.0,0.6153846153846154,64.0,64.0,55.0,119.0,1.5609756097560976,2.902439024390244,2.902439024390244,58.4,36.0,0.9125,0.5625
32,Learned revised,"0,1,4,9,13,18,20,21,25,28,29,36","21,25,18,1,20,9,13",Amsterdam--Bruxelles | Amsterdam--Essen | Amsterdam--London | Berlin--Essen | Berlin--Wien | Brest--Paris | Bruxelles--Paris | Budapest--Kyiv | Budapest--Wien | Essen--Frankfurt | Kyiv--Smolensk | Marseille--Paris | Marseille--Roma | Pamplona--Paris | Roma--Venezia | Wien--Zagrab,44.0,7.0,12.0,5.0,0.5833333333333334,104.0,42.0,0.5961538461538461,63.10683502968141,62.0,66.0,128.0,1.4090909090909092,2.909090909090909,2.909090909090909,60.6,55.0,0.9774193548387097,0.8870967741935484
33,Original baseline,"0,6,10,11,15,17,20,28,29,35,41,44","15,11,17,44,41,20",Amsterdam--Bruxelles | Amsterdam--Essen | Barcelona--Pamplona | Brest--Dieppe | Bruxelles--Paris | Cadiz--Madrid | Dieppe--Paris | Essen--Khobenhaven | Khobenhaven--Stockholm | Madrid--Pamplona | Pamplona--Paris | Paris--Zurich | Petrograd--Stockholm | Venezia--Zagrab | Venezia--Zurich,42.0,6.0,12.0,6.0,0.5,123.0,51.0,0.5853658536585366,72.0,72.0,64.0,136.0,1.7142857142857142,3.238095238095238,3.238095238095238,63.0,27.0,0.875,0.375
33,Learned revised,"0,6,10,11,15,17,20,28,29,35,41,44","35,15,11,17,20,41,6",Athina--Sarajevo | Barcelona--Pamplona | Brest--Dieppe | Bruxelles--Paris | Dieppe--Paris | Madrid--Pamplona | Pamplona--Paris | Paris--Zurich | Petrograd--Wilno | Sarajevo--Zagrab | Smolensk--Wilno | Venezia--Zagrab | Venezia--Zurich | Warzawa--Wien | Warzawa--Wilno | Wien--Zagrab,44.0,7.0,12.0,5.0,0.5833333333333334,123.0,55.0,0.5528455284552846,68.45338969465547,68.0,61.0,129.0,1.5454545454545454,2.9318181818181817,2.9318181818181817,63.2,44.0,0.9294117647058824,0.6470588235294118
34,Original baseline,"4,5,9,11,14,16,28,29,33,36,37,44","14,4,29,28,33,16,9",Athina--Palermo | Athina--Smyrna | Berlin--Frankfurt | Berlin--Wien | Bucuresti--Kyiv | Bucuresti--Sevastopol | Bucuresti--Sofia | Budapest--Sarajevo | Budapest--Wien | Constantinople--Smyrna | Kyiv--Smolensk | Kyiv--Wilno | Riga--Wilno | Sarajevo--Sofia | Sevastopol--Sochi,43.0,7.0,12.0,5.0,0.5833333333333334,111.0,51.0,0.5405405405405406,60.0,60.0,65.0,125.0,1.3953488372093024,2.9069767441860463,2.9069767441860463,55.8,47.0,0.9299999999999999,0.7833333333333333
34,Learned revised,"4,5,9,11,14,16,28,29,33,36,37,44","14,16,33,4,28,29,9",Athina--Palermo | Athina--Smyrna | Berlin--Danzic | Berlin--Frankfurt | Berlin--Wien | Bucuresti--Budapest | Bucuresti--Kyiv | Bucuresti--Sevastopol | Bucuresti--Sofia | Budapest--Wien | Constantinople--Smyrna | Danzic--Riga | Kyiv--Smolensk | Sarajevo--Sofia | Sevastopol--Sochi,44.0,7.0,12.0,5.0,0.5833333333333334,111.0,51.0,0.5405405405405406,59.54032896097231,60.0,67.0,127.0,1.3636363636363635,2.8863636363636362,2.8863636363636362,55.8,47.0,0.9299999999999999,0.7833333333333333
35,Original baseline,"1,4,6,11,21,23,24,25,26,29,30,41","23,25,41,1,4,24,21",Amsterdam--Frankfurt | Berlin--Danzic | Berlin--Essen | Berlin--Wien | Brest--Paris | Bucuresti--Budapest | Budapest--Wien | Danzic--Riga | Dieppe--London | Dieppe--Paris | Edinburgh--London | Essen--Frankfurt | Frankfurt--Paris | Marseille--Paris | Pamplona--Paris | Petrograd--Riga,45.0,7.0,12.0,5.0,0.5833333333333334,109.0,40.0,0.6330275229357798,69.0,69.0,65.0,134.0,1.5333333333333334,2.977777777777778,2.977777777777778,66.2,62.0,0.9594202898550726,0.8985507246376812
35,Learned revised,"1,4,6,11,21,23,24,25,26,29,30,41","21,11,25,23,41,1,4",Amsterdam--Bruxelles | Amsterdam--Essen | Amsterdam--London | Berlin--Danzic | Berlin--Essen | Berlin--Wien | Brest--Paris | Bruxelles--Paris | Bucuresti--Budapest | Budapest--Wien | Danzic--Riga | Madrid--Pamplona | Marseille--Zurich | Pamplona--Paris | Paris--Zurich | Petrograd--Riga,43.0,7.0,12.0,5.0,0.5833333333333334,109.0,39.0,0.6422018348623854,70.74866058647169,70.0,59.0,129.0,1.627906976744186,3.0,3.0,67.0,55.0,0.9571428571428572,0.7857142857142857
36,Original baseline,"3,7,9,12,14,20,21,30,34,37,41,43","14,30,3,9,7,41,21",Amsterdam--Bruxelles | Amsterdam--Frankfurt | Angora--Constantinople | Athina--Palermo | Athina--Smyrna | Berlin--Essen | Berlin--Warzawa | Brest--Dieppe | Brest--Pamplona | Bruxelles--Dieppe | Constantinople--Smyrna | Essen--Frankfurt | Kyiv--Smolensk | Kyiv--Warzawa | Kyiv--Wilno | Petrograd--Wilno,44.0,7.0,12.0,5.0,0.5833333333333334,122.0,47.0,0.6147540983606558,75.0,75.0,66.0,141.0,1.7045454545454546,3.2045454545454546,3.2045454545454546,66.0,43.0,0.88,0.5733333333333334
36,Learned revised,"3,7,9,12,14,20,21,30,34,37,41,43","21,14,30,34,3,9,7",Amsterdam--Bruxelles | Amsterdam--Frankfurt | Angora--Constantinople | Athina--Palermo | Athina--Smyrna | Berlin--Essen | Berlin--Warzawa | Bruxelles--Paris | Constantinople--Smyrna | Erzurum--Sochi | Essen--Frankfurt | Kyiv--Smolensk | Kyiv--Warzawa | Kyiv--Wilno | Pamplona--Paris | Rostov--Sochi,43.0,7.0,12.0,5.0,0.5833333333333334,122.0,62.0,0.4918032786885246,59.95145755680615,60.0,63.0,123.0,1.3953488372093024,2.86046511627907,2.86046511627907,53.6,47.0,0.8933333333333333,0.7833333333333333
37,Original baseline,"1,2,5,7,10,26,28,29,31,35,40,44","35,7,1,40,10,31",Amsterdam--Frankfurt | Amsterdam--London | Athina--Palermo | Athina--Smyrna | Athina--Sofia | Berlin--Frankfurt | Berlin--Warzawa | Berlin--Wien | Frankfurt--Munchen | Moskva--Smolensk | Munchen--Venezia | Palermo--Roma | Roma--Venezia | Smolensk--Wilno | Warzawa--Wilno,43.0,6.0,12.0,6.0,0.5,126.0,65.0,0.48412698412698413,61.0,61.0,63.0,124.0,1.4186046511627908,2.883720930232558,2.883720930232558,41.6,19.0,0.6819672131147542,0.3114754098360656
37,Learned revised,"1,2,5,7,10,26,28,29,31,35,40,44","35,7,1,40,10,31",Amsterdam--Frankfurt | Amsterdam--London | Athina--Palermo | Athina--Smyrna | Athina--Sofia | Berlin--Frankfurt | Berlin--Warzawa | Berlin--Wien | Frankfurt--Munchen | Moskva--Smolensk | Munchen--Venezia | Palermo--Roma | Roma--Venezia | Smolensk--Wilno | Warzawa--Wilno,43.0,6.0,12.0,6.0,0.5,126.0,65.0,0.48412698412698413,59.52835813986885,61.0,63.0,124.0,1.4186046511627908,2.883720930232558,2.883720930232558,41.6,19.0,0.6819672131147542,0.3114754098360656
38,Original baseline,"2,10,17,18,19,21,23,24,32,33,36,39","23,17,21,24,32,18,19,36",Amsterdam--Bruxelles | Amsterdam--London | Barcelona--Marseille | Barcelona--Pamplona | Berlin--Danzic | Berlin--Essen | Brest--Paris | Brindisi--Roma | Bruxelles--Frankfurt | Bruxelles--Paris | Edinburgh--London | Essen--Frankfurt | Essen--Khobenhaven | Marseille--Paris | Marseille--Roma | Marseille--Zurich,42.0,8.0,12.0,4.0,0.6666666666666666,87.0,29.0,0.6666666666666666,58.0,58.0,57.0,115.0,1.380952380952381,2.738095238095238,2.738095238095238,58.0,58.0,1.0,1.0
38,Learned revised,"2,10,17,18,19,21,23,24,32,33,36,39","23,17,21,24,33,18,19,36",Amsterdam--Bruxelles | Amsterdam--London | Barcelona--Marseille | Barcelona--Pamplona | Berlin--Danzic | Berlin--Frankfurt | Brest--Paris | Brindisi--Roma | Bruxelles--Frankfurt | Bruxelles--Paris | Budapest--Sarajevo | Edinburgh--London | Marseille--Paris | Marseille--Roma | Marseille--Zurich | Sarajevo--Sofia,43.0,8.0,12.0,4.0,0.6666666666666666,87.0,29.0,0.6666666666666666,59.12132094951001,58.0,59.0,117.0,1.3488372093023255,2.7209302325581395,2.7209302325581395,54.4,40.0,0.9379310344827586,0.6896551724137931
39,Original baseline,"1,9,10,11,12,18,23,24,29,31,34,41","23,24,1,12,41,9,18",Berlin--Frankfurt | Brest--Paris | Dieppe--London | Dieppe--Paris | Edinburgh--London | Frankfurt--Munchen | Marseille--Paris | Marseille--Roma | Marseille--Zurich | Munchen--Wien | Munchen--Zurich | Petrograd--Wilno | Smolensk--Wilno | Warzawa--Wien | Warzawa--Wilno,44.0,7.0,12.0,5.0,0.5833333333333334,108.0,34.0,0.6851851851851852,74.0,74.0,64.0,138.0,1.6818181818181819,3.1363636363636362,3.1363636363636362,67.8,52.0,0.9162162162162162,0.7027027027027027
39,Learned revised,"1,9,10,11,12,18,23,24,29,31,34,41","23,24,1,12,41,9,18",Berlin--Frankfurt | Brest--Paris | Dieppe--London | Dieppe--Paris | Edinburgh--London | Frankfurt--Munchen | Marseille--Paris | Marseille--Roma | Marseille--Zurich | Munchen--Wien | Munchen--Zurich | Petrograd--Wilno | Smolensk--Wilno | Warzawa--Wien | Warzawa--Wilno,44.0,7.0,12.0,5.0,0.5833333333333334,108.0,34.0,0.6851851851851852,74.74907940029374,74.0,64.0,138.0,1.6818181818181819,3.1363636363636362,3.1363636363636362,67.8,52.0,0.9162162162162162,0.7027027027027027
40,Original baseline,"13,14,19,20,22,24,31,32,36,38,39,41","14,31,38,24,22,41,19",Athina--Palermo | Athina--Smyrna | Athina--Sofia | Berlin--Frankfurt | Berlin--Warzawa | Brest--Dieppe | Bruxelles--Frankfurt | Constantinople--Smyrna | Danzic--Warzawa | Dieppe--London | Dieppe--Paris | Edinburgh--London | Frankfurt--Paris | Kyiv--Wilno | Petrograd--Wilno | Warzawa--Wilno,45.0,7.0,12.0,5.0,0.5833333333333334,94.0,32.0,0.6595744680851063,62.0,62.0,67.0,129.0,1.3777777777777778,2.8666666666666667,2.8666666666666667,52.2,26.0,0.8419354838709678,0.41935483870967744
40,Learned revised,"13,14,19,20,22,24,31,32,36,38,39,41","38,14,31,24,22,41,19",Athina--Palermo | Athina--Smyrna | Athina--Sofia | Berlin--Frankfurt | Berlin--Warzawa | Brest--Dieppe | Bruxelles--Frankfurt | Constantinople--Smyrna | Danzic--Warzawa | Dieppe--London | Dieppe--Paris | Edinburgh--London | Frankfurt--Paris | Kyiv--Wilno | Petrograd--Wilno | Warzawa--Wilno,45.0,7.0,12.0,5.0,0.5833333333333334,94.0,32.0,0.6595744680851063,61.88870908483949,62.0,67.0,129.0,1.3777777777777778,2.8666666666666667,2.8666666666666667,52.2,26.0,0.8419354838709678,0.41935483870967744
41,Original baseline,"10,11,13,17,18,23,24,27,29,30,33,36","23,13,11,17,27,36,18,10,30,33",Angora--Smyrna | Athina--Brindisi | Athina--Smyrna | Barcelona--Madrid | Barcelona--Marseille | Berlin--Frankfurt | Brest--Paris | Brindisi--Roma | Bruxelles--Paris | Budapest--Sarajevo | Frankfurt--Munchen | Marseille--Paris | Marseille--Zurich | Munchen--Zurich | Roma--Venezia | Sarajevo--Sofia | Venezia--Zurich,44.0,10.0,12.0,2.0,0.8333333333333334,87.0,15.0,0.8275862068965517,72.0,72.0,57.0,129.0,1.6363636363636365,2.9318181818181817,2.9318181818181817,65.8,59.0,0.9138888888888889,0.8194444444444444
